03-22-2022	mo	VERSION: 2020_01_31

Temperatursteuerung:	automatisch (ILX-TEC) (AD590: 0.0,1.0,0.855)
Anfangstemperatur /°C:	30.1
Delta-Temperatur /°C:	5.0
Endtemperatur /°C:	30.1
Anzahl der Temperaturen:	1
aktuelle Temperatur-Nr:	1
aktuelle Temperatur /°C:	30.1

Stromquelle:	LDD5060	U_Messung
Startstrom /mA:	190.0
d-Strom /mA:	10.0
Maximalstrom /mA:	700.0
Anzahl der Ströme:	52
aktuelle Strom-Nr:
aktueller Strom /mA:
Art:	CW	keinePolarisation



Einstellspannung (E3631A_P6V): 0.0 ( 0.25) 3.0 V ; 0.75 V


Messfassungsnr.:	C030652








Messgeraet:	Q8384 (ADVANTEST)
Messgeraet:	FSUP/FSW





















Projektnummer:	9618
Projektverantwortlicher:	Wohlfeil
Lasertyp:	TPL
Wafer:	R1268-4
TF/Riegel/Chip:	070709
Prozess:	Z1-9581-TRA
Beschichtung:	Z1-9648-FAC
AVT-Losdokument:	Z2-2654-LCM

Laenge /µm:	6000
Breite /µm:	400
Lambda /nm:	820
Aufbauart:	p-up
Traegerart:	Chip
Traeger-Nr.:	C030652
Diodenname:	070709
Absorber /mA:	








Kommentar:	

Current (mA)	Frequency (GHz)	Intensity (dBm)	C_absorber (A)	Temperature (deg.C)
560.0	8.29689	-91.2086	0.086231	29.99
560.0	8.29752	-98.4212	0.086231	29.99
560.0	8.29815	-93.2429	0.086231	29.99
560.0	8.29878	-92.6797	0.086231	29.99
560.0	8.29941	-95.5438	0.086231	29.99
560.0	8.30004	-97.5463	0.086231	29.99
560.0	8.30067	-89.3115	0.086231	29.99
560.0	8.3013	-93.0868	0.086231	29.99
560.0	8.30193	-91.2621	0.086231	29.99
560.0	8.30256	-89.7968	0.086231	29.99
560.0	8.30319	-89.7675	0.086231	29.99
560.0	8.30382	-89.6447	0.086231	29.99
560.0	8.30445	-95.7665	0.086231	29.99
560.0	8.30508	-95.0383	0.086231	29.99
560.0	8.30571	-90.2352	0.086231	29.99
560.0	8.30634	-92.4395	0.086231	29.99
560.0	8.30697	-93.5741	0.086231	29.99
560.0	8.3076	-91.1567	0.086231	29.99
560.0	8.30823	-94.6137	0.086231	29.99
560.0	8.30886	-89.3294	0.086231	29.99
560.0	8.30949	-90.8381	0.086231	29.99
560.0	8.31012	-92.1461	0.086231	29.99
560.0	8.31075	-92.6066	0.086231	29.99
560.0	8.31138	-91.6914	0.086231	29.99
560.0	8.31201	-91.2192	0.086231	29.99
560.0	8.31264	-90.1159	0.086231	29.99
560.0	8.31327	-92.5074	0.086231	29.99
560.0	8.3139	-91.9765	0.086231	29.99
560.0	8.31453	-87.3027	0.086231	29.99
560.0	8.31516	-91.1341	0.086231	29.99
560.0	8.31579	-89.1087	0.086231	29.99
560.0	8.31642	-93.6097	0.086231	29.99
560.0	8.31705	-94.2937	0.086231	29.99
560.0	8.31768	-91.6000	0.086231	29.99
560.0	8.31831	-92.7419	0.086231	29.99
560.0	8.31894	-93.2284	0.086231	29.99
560.0	8.31957	-92.9433	0.086231	29.99
560.0	8.3202	-91.9056	0.086231	29.99
560.0	8.32083	-90.8676	0.086231	29.99
560.0	8.32146	-92.0097	0.086231	29.99
560.0	8.32209	-95.6063	0.086231	29.99
560.0	8.32272	-91.7774	0.086231	29.99
560.0	8.32335	-93.0325	0.086231	29.99
560.0	8.32398	-93.0705	0.086231	29.99
560.0	8.32461	-93.6462	0.086231	29.99
560.0	8.32524	-91.9062	0.086231	29.99
560.0	8.32587	-93.6949	0.086231	29.99
560.0	8.3265	-92.6234	0.086231	29.99
560.0	8.32713	-89.7073	0.086231	29.99
560.0	8.32776	-92.7478	0.086231	29.99
560.0	8.32839	-89.8408	0.086231	29.99
560.0	8.32902	-89.2934	0.086231	29.99
560.0	8.32965	-93.9570	0.086231	29.99
560.0	8.33028	-94.8576	0.086231	29.99
560.0	8.33091	-88.8674	0.086231	29.99
560.0	8.33154	-92.0042	0.086231	29.99
560.0	8.33217	-89.0730	0.086231	29.99
560.0	8.3328	-91.2858	0.086231	29.99
560.0	8.33343	-89.4088	0.086231	29.99
560.0	8.33406	-88.8871	0.086231	29.99
560.0	8.33469	-91.0591	0.086231	29.99
560.0	8.33532	-91.5482	0.086231	29.99
560.0	8.33595	-92.3204	0.086231	29.99
560.0	8.33658	-91.8397	0.086231	29.99
560.0	8.33721	-90.9365	0.086231	29.99
560.0	8.33784	-92.9598	0.086231	29.99
560.0	8.33847	-89.5229	0.086231	29.99
560.0	8.3391	-93.3237	0.086231	29.99
560.0	8.33973	-91.8413	0.086231	29.99
560.0	8.34036	-92.5540	0.086231	29.99
560.0	8.34099	-87.4740	0.086231	29.99
560.0	8.34162	-93.4259	0.086231	29.99
560.0	8.34225	-90.5368	0.086231	29.99
560.0	8.34288	-90.3826	0.086231	29.99
560.0	8.34351	-91.5147	0.086231	29.99
560.0	8.34414	-93.2107	0.086231	29.99
560.0	8.34477	-92.9903	0.086231	29.99
560.0	8.3454	-91.2507	0.086231	29.99
560.0	8.34603	-91.1049	0.086231	29.99
560.0	8.34666	-92.7634	0.086231	29.99
560.0	8.34729	-88.4941	0.086231	29.99
560.0	8.34792	-90.2010	0.086231	29.99
560.0	8.34855	-89.9552	0.086231	29.99
560.0	8.34918	-89.9818	0.086231	29.99
560.0	8.34981	-92.9532	0.086231	29.99
560.0	8.35044	-92.4578	0.086231	29.99
560.0	8.35107	-90.8589	0.086231	29.99
560.0	8.3517	-94.6758	0.086231	29.99
560.0	8.35233	-94.0580	0.086231	29.99
560.0	8.35296	-92.4863	0.086231	29.99
560.0	8.35359	-89.2194	0.086231	29.99
560.0	8.35422	-88.4025	0.086231	29.99
560.0	8.35485	-91.5070	0.086231	29.99
560.0	8.35548	-89.6734	0.086231	29.99
560.0	8.35611	-92.5757	0.086231	29.99
560.0	8.35674	-91.1726	0.086231	29.99
560.0	8.35737	-89.9244	0.086231	29.99
560.0	8.358	-92.8842	0.086231	29.99
560.0	8.35863	-91.7626	0.086231	29.99
560.0	8.35926	-92.7698	0.086231	29.99
560.0	8.35989	-90.0886	0.086231	29.99
560.0	8.36052	-91.4407	0.086231	29.99
560.0	8.36115	-90.9066	0.086231	29.99
560.0	8.36178	-90.3242	0.086231	29.99
560.0	8.36241	-93.1186	0.086231	29.99
560.0	8.36304	-92.5326	0.086231	29.99
560.0	8.36367	-97.1580	0.086231	29.99
560.0	8.3643	-89.3755	0.086231	29.99
560.0	8.36493	-90.1883	0.086231	29.99
560.0	8.36556	-92.4314	0.086231	29.99
560.0	8.36619	-88.4840	0.086231	29.99
560.0	8.36682	-89.9883	0.086231	29.99
560.0	8.36745	-93.9408	0.086231	29.99
560.0	8.36808	-92.3883	0.086231	29.99
560.0	8.36871	-92.0237	0.086231	29.99
560.0	8.36934	-90.2932	0.086231	29.99
560.0	8.36997	-91.9570	0.086231	29.99
560.0	8.3706	-88.2971	0.086231	29.99
560.0	8.37123	-94.7301	0.086231	29.99
560.0	8.37186	-89.9133	0.086231	29.99
560.0	8.37249	-91.0534	0.086231	29.99
560.0	8.37312	-91.7507	0.086231	29.99
560.0	8.37375	-94.9011	0.086231	29.99
560.0	8.37438	-91.7256	0.086231	29.99
560.0	8.37501	-91.1823	0.086231	29.99
560.0	8.37564	-89.5419	0.086231	29.99
560.0	8.37627	-89.4055	0.086231	29.99
560.0	8.3769	-90.9160	0.086231	29.99
560.0	8.37753	-89.2354	0.086231	29.99
560.0	8.37816	-90.7763	0.086231	29.99
560.0	8.37879	-91.1425	0.086231	29.99
560.0	8.37942	-92.1005	0.086231	29.99
560.0	8.38005	-89.3165	0.086231	29.99
560.0	8.38068	-93.2476	0.086231	29.99
560.0	8.38131	-86.9233	0.086231	29.99
560.0	8.38194	-89.1915	0.086231	29.99
560.0	8.38257	-90.2201	0.086231	29.99
560.0	8.3832	-87.8496	0.086231	29.99
560.0	8.38383	-90.3333	0.086231	29.99
560.0	8.38446	-89.5055	0.086231	29.99
560.0	8.38509	-91.1299	0.086231	29.99
560.0	8.38572	-90.9937	0.086231	29.99
560.0	8.38635	-95.2129	0.086231	29.99
560.0	8.38698	-88.5144	0.086231	29.99
560.0	8.38761	-90.9787	0.086231	29.99
560.0	8.38824	-91.9806	0.086231	29.99
560.0	8.38887	-93.2195	0.086231	29.99
560.0	8.3895	-93.3696	0.086231	29.99
560.0	8.39013	-90.4061	0.086231	29.99
560.0	8.39076	-90.7395	0.086231	29.99
560.0	8.39139	-89.7797	0.086231	29.99
560.0	8.39202	-91.5611	0.086231	29.99
560.0	8.39265	-91.0783	0.086231	29.99
560.0	8.39328	-89.1595	0.086231	29.99
560.0	8.39391	-94.6400	0.086231	29.99
560.0	8.39454	-92.7914	0.086231	29.99
560.0	8.39517	-88.9057	0.086231	29.99
560.0	8.3958	-92.3930	0.086231	29.99
560.0	8.39643	-92.1444	0.086231	29.99
560.0	8.39706	-90.3530	0.086231	29.99
560.0	8.39769	-91.6640	0.086231	29.99
560.0	8.39832	-91.9483	0.086231	29.99
560.0	8.39895	-93.5954	0.086231	29.99
560.0	8.39958	-91.9772	0.086231	29.99
560.0	8.40021	-90.3894	0.086231	29.99
560.0	8.40084	-92.0377	0.086231	29.99
560.0	8.40147	-89.1317	0.086231	29.99
560.0	8.4021	-89.6073	0.086231	29.99
560.0	8.40273	-91.7215	0.086231	29.99
560.0	8.40336	-91.9966	0.086231	29.99
560.0	8.40399	-92.6088	0.086231	29.99
560.0	8.40462	-91.8471	0.086231	29.99
560.0	8.40525	-92.5500	0.086231	29.99
560.0	8.40588	-96.0626	0.086231	29.99
560.0	8.40651	-91.4638	0.086231	29.99
560.0	8.40714	-94.6185	0.086231	29.99
560.0	8.40777	-94.0382	0.086231	29.99
560.0	8.4084	-91.4080	0.086231	29.99
560.0	8.40903	-92.5131	0.086231	29.99
560.0	8.40966	-91.1438	0.086231	29.99
560.0	8.41029	-97.7199	0.086231	29.99
560.0	8.41092	-92.0174	0.086231	29.99
560.0	8.41155	-96.0075	0.086231	29.99
560.0	8.41218	-91.0093	0.086231	29.99
560.0	8.41281	-94.5009	0.086231	29.99
560.0	8.41344	-90.4860	0.086231	29.99
560.0	8.41407	-91.2057	0.086231	29.99
560.0	8.4147	-92.0863	0.086231	29.99
560.0	8.41533	-93.4893	0.086231	29.99
560.0	8.41596	-94.7734	0.086231	29.99
560.0	8.41659	-87.9816	0.086231	29.99
560.0	8.41722	-92.5248	0.086231	29.99
560.0	8.41785	-93.9542	0.086231	29.99
560.0	8.41848	-87.1883	0.086231	29.99
560.0	8.41911	-89.9833	0.086231	29.99
560.0	8.41974	-88.5520	0.086231	29.99
560.0	8.42037	-93.1847	0.086231	29.99
560.0	8.421	-92.7817	0.086231	29.99
560.0	8.42163	-94.6353	0.086231	29.99
560.0	8.42226	-91.2190	0.086231	29.99
560.0	8.42289	-94.4606	0.086231	29.99
560.0	8.42352	-89.3669	0.086231	29.99
560.0	8.42415	-88.0003	0.086231	29.99
560.0	8.42478	-88.6119	0.086231	29.99
560.0	8.42541	-89.7580	0.086231	29.99
560.0	8.42604	-92.3484	0.086231	29.99
560.0	8.42667	-95.7716	0.086231	29.99
560.0	8.4273	-89.3698	0.086231	29.99
560.0	8.42793	-87.9914	0.086231	29.99
560.0	8.42856	-90.2563	0.086231	29.99
560.0	8.42919	-90.4922	0.086231	29.99
560.0	8.42982	-93.6559	0.086231	29.99
560.0	8.43045	-90.1757	0.086231	29.99
560.0	8.43108	-90.7175	0.086231	29.99
560.0	8.43171	-87.5403	0.086231	29.99
560.0	8.43234	-94.6188	0.086231	29.99
560.0	8.43297	-92.4709	0.086231	29.99
560.0	8.4336	-90.1267	0.086231	29.99
560.0	8.43423	-91.7357	0.086231	29.99
560.0	8.43486	-95.9105	0.086231	29.99
560.0	8.43549	-91.2555	0.086231	29.99
560.0	8.43612	-92.1558	0.086231	29.99
560.0	8.43675	-87.7830	0.086231	29.99
560.0	8.43738	-92.6936	0.086231	29.99
560.0	8.43801	-93.0708	0.086231	29.99
560.0	8.43864	-92.8941	0.086231	29.99
560.0	8.43927	-92.1266	0.086231	29.99
560.0	8.4399	-90.3772	0.086231	29.99
560.0	8.44053	-90.0777	0.086231	29.99
560.0	8.44116	-88.1924	0.086231	29.99
560.0	8.44179	-90.2651	0.086231	29.99
560.0	8.44242	-92.2321	0.086231	29.99
560.0	8.44305	-94.7966	0.086231	29.99
560.0	8.44368	-93.3592	0.086231	29.99
560.0	8.44431	-87.1990	0.086231	29.99
560.0	8.44494	-89.1804	0.086231	29.99
560.0	8.44557	-90.2450	0.086231	29.99
560.0	8.4462	-92.5758	0.086231	29.99
560.0	8.44683	-92.0857	0.086231	29.99
560.0	8.44746	-93.4054	0.086231	29.99
560.0	8.44809	-89.1501	0.086231	29.99
560.0	8.44872	-92.3615	0.086231	29.99
560.0	8.44935	-87.4960	0.086231	29.99
560.0	8.44998	-93.9491	0.086231	29.99
560.0	8.45061	-91.8318	0.086231	29.99
560.0	8.45124	-90.4019	0.086231	29.99
560.0	8.45187	-89.6717	0.086231	29.99
560.0	8.4525	-89.2112	0.086231	29.99
560.0	8.45313	-91.9553	0.086231	29.99
560.0	8.45376	-92.9326	0.086231	29.99
560.0	8.45439	-92.0533	0.086231	29.99
560.0	8.45502	-94.2503	0.086231	29.99
560.0	8.45565	-91.4970	0.086231	29.99
560.0	8.45628	-92.1181	0.086231	29.99
560.0	8.45691	-89.3247	0.086231	29.99
560.0	8.45754	-93.5564	0.086231	29.99
560.0	8.45817	-91.9318	0.086231	29.99
560.0	8.4588	-89.8046	0.086231	29.99
560.0	8.45943	-89.5333	0.086231	29.99
560.0	8.46006	-90.0305	0.086231	29.99
560.0	8.46069	-91.8683	0.086231	29.99
560.0	8.46132	-95.6229	0.086231	29.99
560.0	8.46195	-90.0927	0.086231	29.99
560.0	8.46258	-93.9111	0.086231	29.99
560.0	8.46321	-96.7959	0.086231	29.99
560.0	8.46384	-89.7653	0.086231	29.99
560.0	8.46447	-90.9862	0.086231	29.99
560.0	8.4651	-90.3320	0.086231	29.99
560.0	8.46573	-91.9117	0.086231	29.99
560.0	8.46636	-91.9385	0.086231	29.99
560.0	8.46699	-92.5284	0.086231	29.99
560.0	8.46762	-91.8683	0.086231	29.99
560.0	8.46825	-90.8401	0.086231	29.99
560.0	8.46888	-92.7724	0.086231	29.99
560.0	8.46951	-88.5213	0.086231	29.99
560.0	8.47014	-88.2450	0.086231	29.99
560.0	8.47077	-90.6529	0.086231	29.99
560.0	8.4714	-89.7444	0.086231	29.99
560.0	8.47203	-92.1147	0.086231	29.99
560.0	8.47266	-91.7428	0.086231	29.99
560.0	8.47329	-92.0261	0.086231	29.99
560.0	8.47392	-92.0025	0.086231	29.99
560.0	8.47455	-92.1904	0.086231	29.99
560.0	8.47518	-93.8065	0.086231	29.99
560.0	8.47581	-95.7572	0.086231	29.99
560.0	8.47644	-91.3109	0.086231	29.99
560.0	8.47707	-91.3547	0.086231	29.99
560.0	8.4777	-93.8691	0.086231	29.99
560.0	8.47833	-89.6176	0.086231	29.99
560.0	8.47896	-91.7428	0.086231	29.99
560.0	8.47959	-92.2458	0.086231	29.99
560.0	8.48022	-94.4049	0.086231	29.99
560.0	8.48085	-89.8414	0.086231	29.99
560.0	8.48148	-92.1869	0.086231	29.99
560.0	8.48211	-91.3171	0.086231	29.99
560.0	8.48274	-91.9050	0.086231	29.99
560.0	8.48337	-90.9802	0.086231	29.99
560.0	8.484	-92.5752	0.086231	29.99
560.0	8.48463	-91.7428	0.086231	29.99
560.0	8.48526	-91.7658	0.086231	29.99
560.0	8.48589	-94.6581	0.086231	29.99
560.0	8.48652	-90.9892	0.086231	29.99
560.0	8.48715	-90.8994	0.086231	29.99
560.0	8.48778	-92.1010	0.086231	29.99
560.0	8.48841	-90.5379	0.086231	29.99
560.0	8.48904	-92.4818	0.086231	29.99
560.0	8.48967	-92.2458	0.086231	29.99
560.0	8.4903	-91.3829	0.086231	29.99
560.0	8.49093	-90.0873	0.086231	29.99
560.0	8.49156	-91.4240	0.086231	29.99
560.0	8.49219	-90.8312	0.086231	29.99
560.0	8.49282	-92.1284	0.086231	29.99
560.0	8.49345	-90.7285	0.086231	29.99
560.0	8.49408	-93.4479	0.086231	29.99
560.0	8.49471	-92.3296	0.086231	29.99
560.0	8.49534	-92.2737	0.086231	29.99
560.0	8.49597	-90.5723	0.086231	29.99
560.0	8.4966	-92.6078	0.086231	29.99
560.0	8.49723	-91.6774	0.086231	29.99
560.0	8.49786	-91.1654	0.086231	29.99
560.0	8.49849	-91.4874	0.086231	29.99
560.0	8.49912	-91.7855	0.086231	29.99
560.0	8.49975	-95.4603	0.086231	29.99
560.0	8.50038	-90.7217	0.086231	29.99
560.0	8.50101	-94.9330	0.086231	29.99
560.0	8.50164	-91.8224	0.086231	29.99
560.0	8.50227	-89.1673	0.086231	29.99
560.0	8.5029	-87.0533	0.086231	29.99
560.0	8.50353	-87.0635	0.086231	29.99
560.0	8.50416	-92.2080	0.086231	29.99
560.0	8.50479	-93.4125	0.086231	29.99
560.0	8.50542	-94.6672	0.086231	29.99
560.0	8.50605	-90.6870	0.086231	29.99
560.0	8.50668	-89.4728	0.086231	29.99
560.0	8.50731	-93.9334	0.086231	29.99
560.0	8.50794	-96.4953	0.086231	29.99
560.0	8.50857	-92.2331	0.086231	29.99
560.0	8.5092	-93.5626	0.086231	29.99
560.0	8.50983	-92.3322	0.086231	29.99
560.0	8.51046	-88.8060	0.086231	29.99
560.0	8.51109	-91.0265	0.086231	29.99
560.0	8.51172	-91.9006	0.086231	29.99
560.0	8.51235	-93.5555	0.086231	29.99
560.0	8.51298	-94.0626	0.086231	29.99
560.0	8.51361	-89.6002	0.086231	29.99
560.0	8.51424	-91.2832	0.086231	29.99
560.0	8.51487	-90.0415	0.086231	29.99
560.0	8.5155	-90.6828	0.086231	29.99
560.0	8.51613	-91.8395	0.086231	29.99
560.0	8.51676	-93.1772	0.086231	29.99
560.0	8.51739	-91.8645	0.086231	29.99
560.0	8.51802	-92.5998	0.086231	29.99
560.0	8.51865	-89.6875	0.086231	29.99
560.0	8.51928	-92.5264	0.086231	29.99
560.0	8.51991	-92.0887	0.086231	29.99
560.0	8.52054	-93.3712	0.086231	29.99
560.0	8.52117	-92.1549	0.086231	29.99
560.0	8.5218	-90.1454	0.086231	29.99
560.0	8.52243	-89.1925	0.086231	29.99
560.0	8.52306	-93.6928	0.086231	29.99
560.0	8.52369	-93.5106	0.086231	29.99
560.0	8.52432	-86.6503	0.086231	29.99
560.0	8.52495	-90.5479	0.086231	29.99
560.0	8.52558	-92.1971	0.086231	29.99
560.0	8.52621	-97.3133	0.086231	29.99
560.0	8.52684	-93.2420	0.086231	29.99
560.0	8.52747	-91.0493	0.086231	29.99
560.0	8.5281	-89.5791	0.086231	29.99
560.0	8.52873	-92.4524	0.086231	29.99
560.0	8.52936	-90.2581	0.086231	29.99
560.0	8.52999	-93.3830	0.086231	29.99
560.0	8.53062	-93.1353	0.086231	29.99
560.0	8.53125	-95.2641	0.086231	29.99
560.0	8.53188	-91.9113	0.086231	29.99
560.0	8.53251	-92.2155	0.086231	29.99
560.0	8.53314	-90.3477	0.086231	29.99
560.0	8.53377	-91.3919	0.086231	29.99
560.0	8.5344	-91.0690	0.086231	29.99
560.0	8.53503	-91.1526	0.086231	29.99
560.0	8.53566	-90.7951	0.086231	29.99
560.0	8.53629	-90.3828	0.086231	29.99
560.0	8.53692	-90.7083	0.086231	29.99
560.0	8.53755	-90.5353	0.086231	29.99
560.0	8.53818	-90.3302	0.086231	29.99
560.0	8.53881	-92.4591	0.086231	29.99
560.0	8.53944	-96.0415	0.086231	29.99
560.0	8.54007	-90.9328	0.086231	29.99
560.0	8.5407	-91.3373	0.086231	29.99
560.0	8.54133	-91.0116	0.086231	29.99
560.0	8.54196	-89.6390	0.086231	29.99
560.0	8.54259	-93.8922	0.086231	29.99
560.0	8.54322	-95.4357	0.086231	29.99
560.0	8.54385	-94.4366	0.086231	29.99
560.0	8.54448	-94.9814	0.086231	29.99
560.0	8.54511	-90.6738	0.086231	29.99
560.0	8.54574	-92.3939	0.086231	29.99
560.0	8.54637	-92.1074	0.086231	29.99
560.0	8.547	-92.6376	0.086231	29.99
560.0	8.54763	-92.1629	0.086231	29.99
560.0	8.54826	-93.8951	0.086231	29.99
560.0	8.54889	-92.2154	0.086231	29.99
560.0	8.54952	-91.8115	0.086231	29.99
560.0	8.55015	-93.8938	0.086231	29.99
560.0	8.55078	-93.0315	0.086231	29.99
560.0	8.55141	-93.7356	0.086231	29.99
560.0	8.55204	-93.4661	0.086231	29.99
560.0	8.55267	-90.9218	0.086231	29.99
560.0	8.5533	-87.2681	0.086231	29.99
560.0	8.55393	-91.1405	0.086231	29.99
560.0	8.55456	-90.3720	0.086231	29.99
560.0	8.55519	-85.7394	0.086231	29.99
560.0	8.55582	-94.2345	0.086231	29.99
560.0	8.55645	-91.5544	0.086231	29.99
560.0	8.55708	-92.6165	0.086231	29.99
560.0	8.55771	-88.6452	0.086231	29.99
560.0	8.55834	-90.1199	0.086231	29.99
560.0	8.55897	-89.9700	0.086231	29.99
560.0	8.5596	-95.8278	0.086231	29.99
560.0	8.56023	-90.5117	0.086231	29.99
560.0	8.56086	-88.5903	0.086231	29.99
560.0	8.56149	-91.1340	0.086231	29.99
560.0	8.56212	-94.3958	0.086231	29.99
560.0	8.56275	-89.3662	0.086231	29.99
560.0	8.56338	-91.7884	0.086231	29.99
560.0	8.56401	-90.9956	0.086231	29.99
560.0	8.56464	-92.5063	0.086231	29.99
560.0	8.56527	-89.3499	0.086231	29.99
560.0	8.5659	-90.1997	0.086231	29.99
560.0	8.56653	-90.6848	0.086231	29.99
560.0	8.56716	-93.9486	0.086231	29.99
560.0	8.56779	-93.9736	0.086231	29.99
560.0	8.56842	-89.8743	0.086231	29.99
560.0	8.56905	-94.2089	0.086231	29.99
560.0	8.56968	-97.3871	0.086231	29.99
560.0	8.57031	-91.0862	0.086231	29.99
560.0	8.57094	-89.3834	0.086231	29.99
560.0	8.57157	-92.6353	0.086231	29.99
560.0	8.5722	-90.2960	0.086231	29.99
560.0	8.57283	-90.3451	0.086231	29.99
560.0	8.57346	-90.3698	0.086231	29.99
560.0	8.57409	-92.9834	0.086231	29.99
560.0	8.57472	-89.4630	0.086231	29.99
560.0	8.57535	-92.5764	0.086231	29.99
560.0	8.57598	-90.9351	0.086231	29.99
560.0	8.57661	-90.1177	0.086231	29.99
560.0	8.57724	-95.5066	0.086231	29.99
560.0	8.57787	-89.9995	0.086231	29.99
560.0	8.5785	-90.3933	0.086231	29.99
560.0	8.57913	-93.7768	0.086231	29.99
560.0	8.57976	-92.2597	0.086231	29.99
560.0	8.58039	-90.3721	0.086231	29.99
560.0	8.58102	-90.6527	0.086231	29.99
560.0	8.58165	-91.1673	0.086231	29.99
560.0	8.58228	-89.1275	0.086231	29.99
560.0	8.58291	-92.9494	0.086231	29.99
560.0	8.58354	-92.4081	0.086231	29.99
560.0	8.58417	-89.6325	0.086231	29.99
560.0	8.5848	-92.5618	0.086231	29.99
560.0	8.58543	-90.3627	0.086231	29.99
560.0	8.58606	-93.1362	0.086231	29.99
560.0	8.58669	-92.2687	0.086231	29.99
560.0	8.58732	-89.6763	0.086231	29.99
560.0	8.58795	-92.5453	0.086231	29.99
560.0	8.58858	-93.0250	0.086231	29.99
560.0	8.58921	-97.8269	0.086231	29.99
560.0	8.58984	-91.7199	0.086231	29.99
560.0	8.59047	-90.0693	0.086231	29.99
560.0	8.5911	-92.6522	0.086231	29.99
560.0	8.59173	-90.7840	0.086231	29.99
560.0	8.59236	-97.8150	0.086231	29.99
560.0	8.59299	-91.7497	0.086231	29.99
560.0	8.59362	-92.9823	0.086231	29.99
560.0	8.59425	-94.4584	0.086231	29.99
560.0	8.59488	-91.9740	0.086231	29.99
560.0	8.59551	-90.0762	0.086231	29.99
560.0	8.59614	-96.3242	0.086231	29.99
560.0	8.59677	-90.0371	0.086231	29.99
560.0	8.5974	-92.5098	0.086231	29.99
560.0	8.59803	-93.5160	0.086231	29.99
560.0	8.59866	-94.7894	0.086231	29.99
560.0	8.59929	-92.0612	0.086231	29.99
560.0	8.59992	-89.9362	0.086231	29.99
560.0	8.60055	-94.9767	0.086231	29.99
560.0	8.60118	-88.1406	0.086231	29.99
560.0	8.60181	-94.3263	0.086231	29.99
560.0	8.60244	-92.1800	0.086231	29.99
560.0	8.60307	-93.0559	0.086231	29.99
560.0	8.6037	-92.2892	0.086231	29.99
560.0	8.60433	-90.8469	0.086231	29.99
560.0	8.60496	-90.3138	0.086231	29.99
560.0	8.60559	-89.4525	0.086231	29.99
560.0	8.60622	-93.6385	0.086231	29.99
560.0	8.60685	-91.5295	0.086231	29.99
560.0	8.60748	-94.8707	0.086231	29.99
560.0	8.60811	-93.3836	0.086231	29.99
560.0	8.60874	-97.1793	0.086231	29.99
560.0	8.60937	-87.4012	0.086231	29.99
560.0	8.61	-91.6301	0.086231	29.99
560.0	8.61063	-92.7626	0.086231	29.99
560.0	8.61126	-96.7877	0.086231	29.99
560.0	8.61189	-88.2620	0.086231	29.99
560.0	8.61252	-90.6169	0.086231	29.99
560.0	8.61315	-91.5170	0.086231	29.99
560.0	8.61378	-87.7881	0.086231	29.99
560.0	8.61441	-90.5598	0.086231	29.99
560.0	8.61504	-93.2545	0.086231	29.99
560.0	8.61567	-93.2877	0.086231	29.99
560.0	8.6163	-92.9592	0.086231	29.99
560.0	8.61693	-91.4566	0.086231	29.99
560.0	8.61756	-92.1703	0.086231	29.99
560.0	8.61819	-92.1555	0.086231	29.99
560.0	8.61882	-93.1144	0.086231	29.99
560.0	8.61945	-93.4389	0.086231	29.99
560.0	8.62008	-90.3521	0.086231	29.99
560.0	8.62071	-91.4181	0.086231	29.99
560.0	8.62134	-91.8028	0.086231	29.99
560.0	8.62197	-88.0825	0.086231	29.99
560.0	8.6226	-90.9681	0.086231	29.99
560.0	8.62323	-91.9196	0.086231	29.99
560.0	8.62386	-87.1084	0.086231	29.99
560.0	8.62449	-90.9116	0.086231	29.99
560.0	8.62512	-91.5844	0.086231	29.99
560.0	8.62575	-91.4391	0.086231	29.99
560.0	8.62638	-90.7543	0.086231	29.99
560.0	8.62701	-87.9949	0.086231	29.99
560.0	8.62764	-90.8066	0.086231	29.99
560.0	8.62827	-90.4432	0.086231	29.99
560.0	8.6289	-94.9952	0.086231	29.99
560.0	8.62953	-90.7080	0.086231	29.99
560.0	8.63016	-96.1579	0.086231	29.99
560.0	8.63079	-91.9903	0.086231	29.99
560.0	8.63142	-89.4507	0.086231	29.99
560.0	8.63205	-92.5559	0.086231	29.99
560.0	8.63268	-89.4829	0.086231	29.99
560.0	8.63331	-93.2375	0.086231	29.99
560.0	8.63394	-92.8985	0.086231	29.99
560.0	8.63457	-89.7081	0.086231	29.99
560.0	8.6352	-87.2534	0.086231	29.99
560.0	8.63583	-92.7778	0.086231	29.99
560.0	8.63646	-91.5399	0.086231	29.99
560.0	8.63709	-90.2829	0.086231	29.99
560.0	8.63772	-91.8125	0.086231	29.99
560.0	8.63835	-92.0787	0.086231	29.99
560.0	8.63898	-93.3573	0.086231	29.99
560.0	8.63961	-91.2000	0.086231	29.99
560.0	8.64024	-90.1845	0.086231	29.99
560.0	8.64087	-94.1377	0.086231	29.99
560.0	8.6415	-93.8809	0.086231	29.99
560.0	8.64213	-88.1210	0.086231	29.99
560.0	8.64276	-89.6334	0.086231	29.99
560.0	8.64339	-92.1970	0.086231	29.99
560.0	8.64402	-94.6527	0.086231	29.99
560.0	8.64465	-89.8139	0.086231	29.99
560.0	8.64528	-91.4878	0.086231	29.99
560.0	8.64591	-92.4475	0.086231	29.99
