03-22-2022	mo	VERSION: 2020_01_31

Temperatursteuerung:	automatisch (ILX-TEC) (AD590: 0.0,1.0,0.855)
Anfangstemperatur /°C:	30.1
Delta-Temperatur /°C:	5.0
Endtemperatur /°C:	30.1
Anzahl der Temperaturen:	1
aktuelle Temperatur-Nr:	1
aktuelle Temperatur /°C:	30.1

Stromquelle:	LDD5060	U_Messung
Startstrom /mA:	190.0
d-Strom /mA:	10.0
Maximalstrom /mA:	700.0
Anzahl der Ströme:	52
aktuelle Strom-Nr:
aktueller Strom /mA:
Art:	CW	keinePolarisation



Einstellspannung (E3631A_P6V): 0.0 ( 0.25) 3.0 V ; 0.75 V


Messfassungsnr.:	C030652








Messgeraet:	Q8384 (ADVANTEST)
Messgeraet:	FSUP/FSW





















Projektnummer:	9618
Projektverantwortlicher:	Wohlfeil
Lasertyp:	TPL
Wafer:	R1268-4
TF/Riegel/Chip:	070709
Prozess:	Z1-9581-TRA
Beschichtung:	Z1-9648-FAC
AVT-Losdokument:	Z2-2654-LCM

Laenge /µm:	6000
Breite /µm:	400
Lambda /nm:	820
Aufbauart:	p-up
Traegerart:	Chip
Traeger-Nr.:	C030652
Diodenname:	070709
Absorber /mA:	








Kommentar:	

Current (mA)	Wavelength (nm)	Intensity	C_absorber (A)	Temperature (deg.C)
190.0	827.3	-52.428	0.086231	30.0
190.0	827.35	-52.359	0.086231	30.0
190.0	827.4	-52.766	0.086231	30.0
190.0	827.45	-52.61	0.086231	30.0
190.0	827.5	-52.496	0.086231	30.0
190.0	827.55	-52.84	0.086231	30.0
190.0	827.6	-52.745	0.086231	30.0
190.0	827.65	-52.766	0.086231	30.0
190.0	827.7	-52.199	0.086231	30.0
190.0	827.75	-53.397	0.086231	30.0
190.0	827.8	-52.705	0.086231	30.0
190.0	827.85	-52.517	0.086231	30.0
190.0	827.9	-52.367	0.086231	30.0
190.0	827.95	-52.733	0.086231	30.0
190.0	828.0	-52.29	0.086231	30.0
190.0	828.05	-52.242	0.086231	30.0
190.0	828.1	-52.312	0.086231	30.0
190.0	828.15	-52.447	0.086231	30.0
190.0	828.2	-51.713	0.086231	30.0
190.0	828.25	-52.42	0.086231	30.0
190.0	828.3	-52.196	0.086231	30.0
190.0	828.35	-52.149	0.086231	30.0
190.0	828.4	-52.332	0.086231	30.0
190.0	828.45	-52.109	0.086231	30.0
190.0	828.5	-52.463	0.086231	30.0
190.0	828.55	-51.476	0.086231	30.0
190.0	828.6	-52.524	0.086231	30.0
190.0	828.65	-52.469	0.086231	30.0
190.0	828.7	-52.363	0.086231	30.0
190.0	828.75	-52.241	0.086231	30.0
190.0	828.8	-52.545	0.086231	30.0
190.0	828.85	-52.984	0.086231	30.0
190.0	828.9	-52.497	0.086231	30.0
190.0	828.95	-52.623	0.086231	30.0
190.0	829.0	-52.184	0.086231	30.0
190.0	829.05	-52.228	0.086231	30.0
190.0	829.1	-52.451	0.086231	30.0
190.0	829.15	-52.24	0.086231	30.0
190.0	829.2	-52.524	0.086231	30.0
190.0	829.25	-52.817	0.086231	30.0
190.0	829.3	-52.533	0.086231	30.0
190.0	829.35	-52.806	0.086231	30.0
190.0	829.4	-52.92	0.086231	30.0
190.0	829.45	-52.075	0.086231	30.0
190.0	829.5	-52.415	0.086231	30.0
190.0	829.55	-53.204	0.086231	30.0
190.0	829.6	-52.666	0.086231	30.0
190.0	829.65	-52.412	0.086231	30.0
190.0	829.7	-52.465	0.086231	30.0
190.0	829.75	-53.033	0.086231	30.0
190.0	829.8	-52.717	0.086231	30.0
190.0	829.85	-52.635	0.086231	30.0
190.0	829.9	-52.944	0.086231	30.0
190.0	829.95	-52.912	0.086231	30.0
190.0	830.0	-53.376	0.086231	30.0
190.0	830.05	-53.067	0.086231	30.0
190.0	830.1	-53.062	0.086231	30.0
190.0	830.15	-52.862	0.086231	30.0
190.0	830.2	-53.453	0.086231	30.0
190.0	830.25	-53.092	0.086231	30.0
190.0	830.3	-53.564	0.086231	30.0
190.0	830.35	-53.34	0.086231	30.0
190.0	830.4	-53.748	0.086231	30.0
190.0	830.45	-53.293	0.086231	30.0
190.0	830.5	-53.308	0.086231	30.0
190.0	830.55	-53.809	0.086231	30.0
190.0	830.6	-53.865	0.086231	30.0
190.0	830.65	-53.799	0.086231	30.0
190.0	830.7	-53.486	0.086231	30.0
190.0	830.75	-53.617	0.086231	30.0
190.0	830.8	-53.047	0.086231	30.0
190.0	830.85	-53.712	0.086231	30.0
190.0	830.9	-53.815	0.086231	30.0
190.0	830.95	-53.272	0.086231	30.0
190.0	831.0	-53.624	0.086231	30.0
190.0	831.05	-53.429	0.086231	30.0
190.0	831.1	-53.113	0.086231	30.0
190.0	831.15	-53.448	0.086231	30.0
190.0	831.2	-53.852	0.086231	30.0
190.0	831.25	-53.626	0.086231	30.0
190.0	831.3	-53.201	0.086231	30.0
190.0	831.35	-53.844	0.086231	30.0
190.0	831.4	-53.506	0.086231	30.0
190.0	831.45	-54.72	0.086231	30.0
190.0	831.5	-53.236	0.086231	30.0
190.0	831.55	-53.484	0.086231	30.0
190.0	831.6	-54.729	0.086231	30.0
190.0	831.65	-53.554	0.086231	30.0
190.0	831.7	-53.465	0.086231	30.0
190.0	831.75	-53.328	0.086231	30.0
190.0	831.8	-53.805	0.086231	30.0
190.0	831.85	-53.698	0.086231	30.0
190.0	831.9	-54.283	0.086231	30.0
190.0	831.95	-53.458	0.086231	30.0
190.0	832.0	-53.447	0.086231	30.0
190.0	832.05	-54.352	0.086231	30.0
190.0	832.1	-53.624	0.086231	30.0
190.0	832.15	-53.705	0.086231	30.0
190.0	832.2	-53.745	0.086231	30.0
190.0	832.25	-54.145	0.086231	30.0
190.0	832.3	-53.933	0.086231	30.0
190.0	832.35	-53.384	0.086231	30.0
190.0	832.4	-54.255	0.086231	30.0
190.0	832.45	-53.011	0.086231	30.0
190.0	832.5	-53.369	0.086231	30.0
190.0	832.55	-53.679	0.086231	30.0
190.0	832.6	-53.137	0.086231	30.0
190.0	832.65	-53.459	0.086231	30.0
190.0	832.7	-53.479	0.086231	30.0
190.0	832.75	-53.926	0.086231	30.0
190.0	832.8	-53.381	0.086231	30.0
190.0	832.85	-53.444	0.086231	30.0
190.0	832.9	-53.455	0.086231	30.0
190.0	832.95	-54.535	0.086231	30.0
190.0	833.0	-53.689	0.086231	30.0
190.0	833.05	-54.51	0.086231	30.0
190.0	833.1	-53.891	0.086231	30.0
190.0	833.15	-54.178	0.086231	30.0
190.0	833.2	-53.546	0.086231	30.0
190.0	833.25	-54.573	0.086231	30.0
190.0	833.3	-54.801	0.086231	30.0
190.0	833.35	-53.763	0.086231	30.0
190.0	833.4	-54.39	0.086231	30.0
190.0	833.45	-54.617	0.086231	30.0
190.0	833.5	-55.331	0.086231	30.0
190.0	833.55	-54.894	0.086231	30.0
190.0	833.6	-53.96	0.086231	30.0
190.0	833.65	-53.987	0.086231	30.0
190.0	833.7	-54.896	0.086231	30.0
190.0	833.75	-54.184	0.086231	30.0
190.0	833.8	-54.447	0.086231	30.0
190.0	833.85	-55.168	0.086231	30.0
190.0	833.9	-54.17	0.086231	30.0
190.0	833.95	-55.267	0.086231	30.0
190.0	834.0	-54.618	0.086231	30.0
190.0	834.05	-55.111	0.086231	30.0
190.0	834.1	-54.222	0.086231	30.0
190.0	834.15	-54.741	0.086231	30.0
190.0	834.2	-54.549	0.086231	30.0
190.0	834.25	-55.522	0.086231	30.0
190.0	834.3	-54.478	0.086231	30.0
190.0	834.35	-54.531	0.086231	30.0
190.0	834.4	-55.025	0.086231	30.0
190.0	834.45	-54.21	0.086231	30.0
190.0	834.5	-55.526	0.086231	30.0
190.0	834.55	-54.956	0.086231	30.0
190.0	834.6	-56.732	0.086231	30.0
190.0	834.65	-53.754	0.086231	30.0
190.0	834.7	-54.434	0.086231	30.0
190.0	834.75	-54.81	0.086231	30.0
190.0	834.8	-55.795	0.086231	30.0
190.0	834.85	-55.099	0.086231	30.0
190.0	834.9	-54.483	0.086231	30.0
190.0	834.95	-54.559	0.086231	30.0
190.0	835.0	-55.72	0.086231	30.0
190.0	835.05	-55.207	0.086231	30.0
190.0	835.1	-54.863	0.086231	30.0
190.0	835.15	-54.683	0.086231	30.0
190.0	835.2	-54.982	0.086231	30.0
190.0	835.25	-54.815	0.086231	30.0
190.0	835.3	-55.034	0.086231	30.0
190.0	835.35	-55.476	0.086231	30.0
190.0	835.4	-55.168	0.086231	30.0
190.0	835.45	-55.515	0.086231	30.0
190.0	835.5	-54.919	0.086231	30.0
190.0	835.55	-55.009	0.086231	30.0
190.0	835.6	-55.406	0.086231	30.0
190.0	835.65	-55.145	0.086231	30.0
190.0	835.7	-55.083	0.086231	30.0
190.0	835.75	-55.069	0.086231	30.0
190.0	835.8	-55.054	0.086231	30.0
190.0	835.85	-55.249	0.086231	30.0
190.0	835.9	-55.583	0.086231	30.0
190.0	835.95	-56.491	0.086231	30.0
190.0	836.0	-56.274	0.086231	30.0
190.0	836.05	-55.404	0.086231	30.0
190.0	836.1	-55.925	0.086231	30.0
190.0	836.15	-55.995	0.086231	30.0
190.0	836.2	-54.652	0.086231	30.0
190.0	836.25	-55.339	0.086231	30.0
190.0	836.3	-55.565	0.086231	30.0
190.0	836.35	-56.79	0.086231	30.0
190.0	836.4	-55.828	0.086231	30.0
190.0	836.45	-54.724	0.086231	30.0
190.0	836.5	-56.608	0.086231	30.0
190.0	836.55	-55.617	0.086231	30.0
190.0	836.6	-55.98	0.086231	30.0
190.0	836.65	-56.57	0.086231	30.0
190.0	836.7	-56.752	0.086231	30.0
190.0	836.75	-55.755	0.086231	30.0
190.0	836.8	-56.479	0.086231	30.0
190.0	836.85	-55.834	0.086231	30.0
190.0	836.9	-55.797	0.086231	30.0
190.0	836.95	-58.307	0.086231	30.0
190.0	837.0	-56.398	0.086231	30.0
190.0	837.05	-56.29	0.086231	30.0
190.0	837.1	-56.383	0.086231	30.0
190.0	837.15	-56.366	0.086231	30.0
190.0	837.2	-58.084	0.086231	30.0
190.0	837.25	-56.674	0.086231	30.0
190.0	837.3	-57.113	0.086231	30.0
190.0	837.35	-57.531	0.086231	30.0
190.0	837.4	-57.48	0.086231	30.0
190.0	837.45	-57.464	0.086231	30.0
190.0	837.5	-56.869	0.086231	30.0
190.0	837.55	-56.978	0.086231	30.0
190.0	837.6	-56.258	0.086231	30.0
190.0	837.65	-57.044	0.086231	30.0
190.0	837.7	-56.921	0.086231	30.0
190.0	837.75	-57.225	0.086231	30.0
190.0	837.8	-56.654	0.086231	30.0
190.0	837.85	-57.574	0.086231	30.0
190.0	837.9	-57.184	0.086231	30.0
190.0	837.95	-58.955	0.086231	30.0
190.0	838.0	-57.237	0.086231	30.0
190.0	838.05	-57.664	0.086231	30.0
190.0	838.1	-58.115	0.086231	30.0
190.0	838.15	-56.867	0.086231	30.0
190.0	838.2	-57.683	0.086231	30.0
190.0	838.25	-58.515	0.086231	30.0
190.0	838.3	-58.64	0.086231	30.0
190.0	838.35	-58.379	0.086231	30.0
190.0	838.4	-58.259	0.086231	30.0
190.0	838.45	-57.592	0.086231	30.0
190.0	838.5	-58.394	0.086231	30.0
190.0	838.55	-57.361	0.086231	30.0
190.0	838.6	-58.717	0.086231	30.0
190.0	838.65	-57.767	0.086231	30.0
190.0	838.7	-59.542	0.086231	30.0
190.0	838.75	-59.672	0.086231	30.0
190.0	838.8	-58.62	0.086231	30.0
190.0	838.85	-57.519	0.086231	30.0
190.0	838.9	-57.618	0.086231	30.0
190.0	838.95	-58.07	0.086231	30.0
190.0	839.0	-58.809	0.086231	30.0
190.0	839.05	-60.249	0.086231	30.0
190.0	839.1	-59.041	0.086231	30.0
190.0	839.15	-56.375	0.086231	30.0
190.0	839.2	-58.247	0.086231	30.0
190.0	839.25	-58.159	0.086231	30.0
190.0	839.3	-59.316	0.086231	30.0
190.0	839.35	-58.91	0.086231	30.0
190.0	839.4	-57.475	0.086231	30.0
190.0	839.45	-57.497	0.086231	30.0
190.0	839.5	-58.764	0.086231	30.0
190.0	839.55	-59.694	0.086231	30.0
190.0	839.6	-58.841	0.086231	30.0
190.0	839.65	-58.05	0.086231	30.0
190.0	839.7	-59.1	0.086231	30.0
190.0	839.75	-59.049	0.086231	30.0
190.0	839.8	-57.751	0.086231	30.0
190.0	839.85	-57.416	0.086231	30.0
190.0	839.9	-59.193	0.086231	30.0
190.0	839.95	-59.925	0.086231	30.0
190.0	840.0	-59.806	0.086231	30.0
190.0	840.05	-60.364	0.086231	30.0
190.0	840.1	-59.054	0.086231	30.0
190.0	840.15	-58.459	0.086231	30.0
190.0	840.2	-58.648	0.086231	30.0
190.0	840.25	-59.682	0.086231	30.0
190.0	840.3	-59.021	0.086231	30.0
190.0	840.35	-60.751	0.086231	30.0
190.0	840.4	-59.657	0.086231	30.0
190.0	840.45	-60.124	0.086231	30.0
190.0	840.5	-58.347	0.086231	30.0
190.0	840.55	-59.847	0.086231	30.0
190.0	840.6	-60.47	0.086231	30.0
190.0	840.65	-59.647	0.086231	30.0
190.0	840.7	-59.073	0.086231	30.0
190.0	840.75	-61.781	0.086231	30.0
190.0	840.8	-60.215	0.086231	30.0
190.0	840.85	-61.302	0.086231	30.0
190.0	840.9	-59.444	0.086231	30.0
190.0	840.95	-59.987	0.086231	30.0
190.0	841.0	-63.821	0.086231	30.0
190.0	841.05	-58.688	0.086231	30.0
190.0	841.1	-62.298	0.086231	30.0
190.0	841.15	-61.253	0.086231	30.0
190.0	841.2	-60.056	0.086231	30.0
190.0	841.25	-59.29	0.086231	30.0
190.0	841.3	-61.228	0.086231	30.0
190.0	841.35	-60.044	0.086231	30.0
190.0	841.4	-62.121	0.086231	30.0
190.0	841.45	-61.817	0.086231	30.0
190.0	841.5	-60.813	0.086231	30.0
190.0	841.55	-59.696	0.086231	30.0
190.0	841.6	-59.208	0.086231	30.0
190.0	841.65	-59.904	0.086231	30.0
190.0	841.7	-60.777	0.086231	30.0
190.0	841.75	-61.848	0.086231	30.0
190.0	841.8	-59.168	0.086231	30.0
190.0	841.85	-60.732	0.086231	30.0
190.0	841.9	-60.589	0.086231	30.0
190.0	841.95	-63.303	0.086231	30.0
190.0	842.0	-60.528	0.086231	30.0
190.0	842.05	-61.656	0.086231	30.0
190.0	842.1	-63.352	0.086231	30.0
190.0	842.15	-58.616	0.086231	30.0
190.0	842.2	-64.882	0.086231	30.0
190.0	842.25	-79.296	0.086231	30.0
190.0	842.3	-59.166	0.086231	30.0
190.0	842.35	-65.835	0.086231	30.0
190.0	842.4	-61.012	0.086231	30.0
190.0	842.45	-58.926	0.086231	30.0
190.0	842.5	-66.208	0.086231	30.0
190.0	842.55	-61.393	0.086231	30.0
190.0	842.6	-66.033	0.086231	30.0
190.0	842.65	-59.315	0.086231	30.0
190.0	842.7	-65.834	0.086231	30.0
190.0	842.75	-62.245	0.086231	30.0
190.0	842.8	-59.975	0.086231	30.0
190.0	842.85	-60.9	0.086231	30.0
190.0	842.9	-61.467	0.086231	30.0
190.0	842.95	-60.883	0.086231	30.0
190.0	843.0	-61.482	0.086231	30.0
190.0	843.05	-60.332	0.086231	30.0
190.0	843.1	-60.799	0.086231	30.0
190.0	843.15	-62.003	0.086231	30.0
190.0	843.2	-60.397	0.086231	30.0
190.0	843.25	-60.28	0.086231	30.0
190.0	843.3	-63.856	0.086231	30.0
190.0	843.35	-66.317	0.086231	30.0
190.0	843.4	-62.207	0.086231	30.0
190.0	843.45	-64.952	0.086231	30.0
190.0	843.5	-61.528	0.086231	30.0
190.0	843.55	-61.722	0.086231	30.0
190.0	843.6	-65.693	0.086231	30.0
190.0	843.65	-61.822	0.086231	30.0
190.0	843.7	-61.789	0.086231	30.0
190.0	843.75	-60.761	0.086231	30.0
190.0	843.8	-64.131	0.086231	30.0
190.0	843.85	-60.053	0.086231	30.0
190.0	843.9	-70.524	0.086231	30.0
190.0	843.95	-60.336	0.086231	30.0
190.0	844.0	-61.66	0.086231	30.0
190.0	844.05	-64.415	0.086231	30.0
190.0	844.1	-63.387	0.086231	30.0
190.0	844.15	-61.444	0.086231	30.0
190.0	844.2	-61.01	0.086231	30.0
190.0	844.25	-59.957	0.086231	30.0
190.0	844.3	-79.453	0.086231	30.0
190.0	844.35	-79.457	0.086231	30.0
190.0	844.4	-65.292	0.086231	30.0
190.0	844.45	-66.227	0.086231	30.0
190.0	844.5	-62.574	0.086231	30.0
190.0	844.55	-64.761	0.086231	30.0
190.0	844.6	-62.994	0.086231	30.0
190.0	844.65	-64.95	0.086231	30.0
190.0	844.7	-60.452	0.086231	30.0
190.0	844.75	-65.822	0.086231	30.0
190.0	844.8	-63.17	0.086231	30.0
190.0	844.85	-75.074	0.086231	30.0
190.0	844.9	-62.223	0.086231	30.0
190.0	844.95	-63.15	0.086231	30.0
190.0	845.0	-63.666	0.086231	30.0
190.0	845.05	-65.212	0.086231	30.0
190.0	845.1	-61.701	0.086231	30.0
190.0	845.15	-62.697	0.086231	30.0
190.0	845.2	-62.382	0.086231	30.0
190.0	845.25	-61.333	0.086231	30.0
190.0	845.3	-64.964	0.086231	30.0
190.0	845.35	-59.852	0.086231	30.0
190.0	845.4	-61.858	0.086231	30.0
190.0	845.45	-63.895	0.086231	30.0
190.0	845.5	-65.469	0.086231	30.0
190.0	845.55	-62.628	0.086231	30.0
190.0	845.6	-79.548	0.086231	30.0
190.0	845.65	-60.413	0.086231	30.0
190.0	845.7	-61.47	0.086231	30.0
190.0	845.75	-62.239	0.086231	30.0
190.0	845.8	-64.298	0.086231	30.0
190.0	845.85	-65.08	0.086231	30.0
190.0	845.9	-64.487	0.086231	30.0
190.0	845.95	-62.761	0.086231	30.0
190.0	846.0	-62.5	0.086231	30.0
190.0	846.05	-64.375	0.086231	30.0
190.0	846.1	-63.163	0.086231	30.0
190.0	846.15	-65.689	0.086231	30.0
190.0	846.2	-62.678	0.086231	30.0
190.0	846.25	-64.587	0.086231	30.0
190.0	846.3	-61.938	0.086231	30.0
190.0	846.35	-65.14	0.086231	30.0
190.0	846.4	-61.091	0.086231	30.0
190.0	846.45	-63.693	0.086231	30.0
190.0	846.5	-64.113	0.086231	30.0
190.0	846.55	-60.224	0.086231	30.0
190.0	846.6	-60.151	0.086231	30.0
190.0	846.65	-65.559	0.086231	30.0
190.0	846.7	-62.533	0.086231	30.0
190.0	846.75	-66.131	0.086231	30.0
190.0	846.8	-67.875	0.086231	30.0
190.0	846.85	-61.805	0.086231	30.0
190.0	846.9	-61.525	0.086231	30.0
190.0	846.95	-63.862	0.086231	30.0
190.0	847.0	-62.767	0.086231	30.0
190.0	847.05	-65.84	0.086231	30.0
190.0	847.1	-65.919	0.086231	30.0
190.0	847.15	-61.744	0.086231	30.0
190.0	847.2	-79.658	0.086231	30.0
190.0	847.25	-61.114	0.086231	30.0
190.0	847.3	-63.718	0.086231	30.0
190.0	847.35	-69.942	0.086231	30.0
190.0	847.4	-60.927	0.086231	30.0
190.0	847.45	-64.505	0.086231	30.0
190.0	847.5	-60.845	0.086231	30.0
190.0	847.55	-63.907	0.086231	30.0
190.0	847.6	-63.769	0.086231	30.0
190.0	847.65	-62.107	0.086231	30.0
190.0	847.7	-61.939	0.086231	30.0
190.0	847.75	-74.268	0.086231	30.0
190.0	847.8	-60.465	0.086231	30.0
190.0	847.85	-67.805	0.086231	30.0
190.0	847.9	-61.285	0.086231	30.0
190.0	847.95	-62.46	0.086231	30.0
190.0	848.0	-64.668	0.086231	30.0
190.0	848.05	-65.752	0.086231	30.0
190.0	848.1	-79.714	0.086231	30.0
190.0	848.15	-63.873	0.086231	30.0
190.0	848.2	-63.023	0.086231	30.0
190.0	848.25	-79.723	0.086231	30.0
190.0	848.3	-61.383	0.086231	30.0
190.0	848.35	-62.056	0.086231	30.0
190.0	848.4	-61.445	0.086231	30.0
190.0	848.45	-67.502	0.086231	30.0
190.0	848.5	-62.723	0.086231	30.0
190.0	848.55	-65.423	0.086231	30.0
190.0	848.6	-65.066	0.086231	30.0
190.0	848.65	-62.682	0.086231	30.0
190.0	848.7	-64.872	0.086231	30.0
190.0	848.75	-62.18	0.086231	30.0
190.0	848.8	-63.614	0.086231	30.0
190.0	848.85	-63.106	0.086231	30.0
190.0	848.9	-68.032	0.086231	30.0
190.0	848.95	-61.627	0.086231	30.0
190.0	849.0	-63.733	0.086231	30.0
190.0	849.05	-69.189	0.086231	30.0
190.0	849.1	-62.638	0.086231	30.0
190.0	849.15	-69.383	0.086231	30.0
190.0	849.2	-67.528	0.086231	30.0
190.0	849.25	-64.178	0.086231	30.0
190.0	849.3	-66.223	0.086231	30.0
190.0	849.35	-61.694	0.086231	30.0
190.0	849.4	-68.732	0.086231	30.0
190.0	849.45	-67.883	0.086231	30.0
190.0	849.5	-63.977	0.086231	30.0
190.0	849.55	-70.648	0.086231	30.0
190.0	849.6	-79.796	0.086231	30.0
190.0	849.65	-62.061	0.086231	30.0
190.0	849.7	-63.221	0.086231	30.0
190.0	849.75	-65.563	0.086231	30.0
190.0	849.8	-79.806	0.086231	30.0
190.0	849.85	-65.611	0.086231	30.0
190.0	849.9	-65.268	0.086231	30.0
190.0	849.95	-61.193	0.086231	30.0
190.0	850.0	-66.846	0.086231	30.0

200.0	800.0	-59.061	0.086231	29.96
200.0	800.05	-61.062	0.086231	29.96
200.0	800.1	-58.766	0.086231	29.96
200.0	800.15	-61.491	0.086231	29.96
200.0	800.2	-59.222	0.086231	29.96
200.0	800.25	-76.228	0.086231	29.96
200.0	800.3	-63.287	0.086231	29.96
200.0	800.35	-64.111	0.086231	29.96
200.0	800.4	-61.445	0.086231	29.96
200.0	800.45	-57.112	0.086231	29.96
200.0	800.5	-66.176	0.086231	29.96
200.0	800.55	-59.213	0.086231	29.96
200.0	800.6	-69.398	0.086231	29.96
200.0	800.65	-73.348	0.086231	29.96
200.0	800.7	-58.165	0.086231	29.96
200.0	800.75	-67.55	0.086231	29.96
200.0	800.8	-76.266	0.086231	29.96
200.0	800.85	-58.469	0.086231	29.96
200.0	800.9	-58.386	0.086231	29.96
200.0	800.95	-60.692	0.086231	29.96
200.0	801.0	-59.881	0.086231	29.96
200.0	801.05	-76.283	0.086231	29.96
200.0	801.1	-59.838	0.086231	29.96
200.0	801.15	-59.309	0.086231	29.96
200.0	801.2	-63.798	0.086231	29.96
200.0	801.25	-56.658	0.086231	29.96
200.0	801.3	-59.004	0.086231	29.96
200.0	801.35	-76.303	0.086231	29.96
200.0	801.4	-60.687	0.086231	29.96
200.0	801.45	-61.33	0.086231	29.96
200.0	801.5	-60.128	0.086231	29.96
200.0	801.55	-60.272	0.086231	29.96
200.0	801.6	-59.786	0.086231	29.96
200.0	801.65	-68.868	0.086231	29.96
200.0	801.7	-59.256	0.086231	29.96
200.0	801.75	-76.33	0.086231	29.96
200.0	801.8	-58.378	0.086231	29.96
200.0	801.85	-58.837	0.086231	29.96
200.0	801.9	-76.341	0.086231	29.96
200.0	801.95	-60.497	0.086231	29.96
200.0	802.0	-58.201	0.086231	29.96
200.0	802.05	-62.746	0.086231	29.96
200.0	802.1	-58.631	0.086231	29.96
200.0	802.15	-61.561	0.086231	29.96
200.0	802.2	-56.688	0.086231	29.96
200.0	802.25	-58.342	0.086231	29.96
200.0	802.3	-59.232	0.086231	29.96
200.0	802.35	-56.935	0.086231	29.96
200.0	802.4	-59.543	0.086231	29.96
200.0	802.45	-63.692	0.086231	29.96
200.0	802.5	-58.878	0.086231	29.96
200.0	802.55	-62.376	0.086231	29.96
200.0	802.6	-69.162	0.086231	29.96
200.0	802.65	-59.62	0.086231	29.96
200.0	802.7	-59.761	0.086231	29.96
200.0	802.75	-62.455	0.086231	29.96
200.0	802.8	-59.851	0.086231	29.96
200.0	802.85	-76.406	0.086231	29.96
200.0	802.9	-62.148	0.086231	29.96
200.0	802.95	-76.413	0.086231	29.96
200.0	803.0	-76.416	0.086231	29.96
200.0	803.05	-57.8	0.086231	29.96
200.0	803.1	-60.058	0.086231	29.96
200.0	803.15	-76.426	0.086231	29.96
200.0	803.2	-63.12	0.086231	29.96
200.0	803.25	-63.567	0.086231	29.96
200.0	803.3	-60.277	0.086231	29.96
200.0	803.35	-57.538	0.086231	29.96
200.0	803.4	-59.912	0.086231	29.96
200.0	803.45	-61.276	0.086231	29.96
200.0	803.5	-55.578	0.086231	29.96
200.0	803.55	-58.847	0.086231	29.96
200.0	803.6	-61.582	0.086231	29.96
200.0	803.65	-76.461	0.086231	29.96
200.0	803.7	-66.389	0.086231	29.96
200.0	803.75	-61.23	0.086231	29.96
200.0	803.8	-58.12	0.086231	29.96
200.0	803.85	-61.508	0.086231	29.96
200.0	803.9	-57.608	0.086231	29.96
200.0	803.95	-59.808	0.086231	29.96
200.0	804.0	-62.125	0.086231	29.96
200.0	804.05	-66.114	0.086231	29.96
200.0	804.1	-64.278	0.086231	29.96
200.0	804.15	-60.842	0.086231	29.96
200.0	804.2	-67.881	0.086231	29.96
200.0	804.25	-67.325	0.086231	29.96
200.0	804.3	-58.027	0.086231	29.96
200.0	804.35	-60.13	0.086231	29.96
200.0	804.4	-76.512	0.086231	29.96
200.0	804.45	-62.482	0.086231	29.96
200.0	804.5	-58.809	0.086231	29.96
200.0	804.55	-64.288	0.086231	29.96
200.0	804.6	-58.941	0.086231	29.96
200.0	804.65	-62.656	0.086231	29.96
200.0	804.7	-58.107	0.086231	29.96
200.0	804.75	-62.496	0.086231	29.96
200.0	804.8	-57.699	0.086231	29.96
200.0	804.85	-59.77	0.086231	29.96
200.0	804.9	-60.186	0.086231	29.96
200.0	804.95	-58.772	0.086231	29.96
200.0	805.0	-58.638	0.086231	29.96
200.0	805.05	-57.556	0.086231	29.96
200.0	805.1	-58.465	0.086231	29.96
200.0	805.15	-58.031	0.086231	29.96
200.0	805.2	-60.132	0.086231	29.96
200.0	805.25	-61.675	0.086231	29.96
200.0	805.3	-60.286	0.086231	29.96
200.0	805.35	-62.2	0.086231	29.96
200.0	805.4	-63.832	0.086231	29.96
200.0	805.45	-64.176	0.086231	29.96
200.0	805.5	-59.748	0.086231	29.96
200.0	805.55	-57.993	0.086231	29.96
200.0	805.6	-68.274	0.086231	29.96
200.0	805.65	-59.889	0.086231	29.96
200.0	805.7	-56.235	0.086231	29.96
200.0	805.75	-70.585	0.086231	29.96
200.0	805.8	-58.865	0.086231	29.96
200.0	805.85	-59.73	0.086231	29.96
200.0	805.9	-59.385	0.086231	29.96
200.0	805.95	-58.979	0.086231	29.96
200.0	806.0	-67.888	0.086231	29.96
200.0	806.05	-61.897	0.086231	29.96
200.0	806.1	-58.595	0.086231	29.96
200.0	806.15	-59.059	0.086231	29.96
200.0	806.2	-57.861	0.086231	29.96
200.0	806.25	-60.836	0.086231	29.96
200.0	806.3	-59.699	0.086231	29.96
200.0	806.35	-58.675	0.086231	29.96
200.0	806.4	-58.273	0.086231	29.96
200.0	806.45	-66.382	0.086231	29.96
200.0	806.5	-62.901	0.086231	29.96
200.0	806.55	-58.611	0.086231	29.96
200.0	806.6	-61.117	0.086231	29.96
200.0	806.65	-57.824	0.086231	29.96
200.0	806.7	-58.0	0.086231	29.96
200.0	806.75	-60.83	0.086231	29.96
200.0	806.8	-59.532	0.086231	29.96
200.0	806.85	-76.682	0.086231	29.96
200.0	806.9	-57.717	0.086231	29.96
200.0	806.95	-61.209	0.086231	29.96
200.0	807.0	-57.951	0.086231	29.96
200.0	807.05	-61.109	0.086231	29.96
200.0	807.1	-67.167	0.086231	29.96
200.0	807.15	-58.635	0.086231	29.96
200.0	807.2	-56.237	0.086231	29.96
200.0	807.25	-61.612	0.086231	29.96
200.0	807.3	-59.352	0.086231	29.96
200.0	807.35	-56.934	0.086231	29.96
200.0	807.4	-59.043	0.086231	29.96
200.0	807.45	-60.486	0.086231	29.96
200.0	807.5	-61.426	0.086231	29.96
